OrderID,Date,Order_type ,Action,Indicator,Set_description,Number of Sets,Profit
471f4963-0655-4fa8-8472-4c559304a128,1991-12-24,Option,Sell,RSI,Sell 1 put option,100,757913.1332658626,
2182e541-dee4-47ec-abdc-3ca65df04886,1992-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
088d601f-e148-4dc0-bc3c-f5cd1899c656,1991-12-30,Option,Buy,MAVG,Buy 3 call options,300,-2358587.796255034,
3d1b95f6-4d21-4e27-a7b8-33d4c2a878f9,1992-01-31,Option,Buy,RSI,Buy 1 call option,100,-795326.0017661703,
5ea2236a-206d-4942-a130-93cdf395bd73,1992-02-04,Option,Buy,RSI,Buy 1 call option,100,-765585.9229674214,
2e08525f-d07f-45bf-a8bd-59cb9be7c6dc,1992-03-13,Option,Buy,RSI,Buy 1 call option,100,-746226.0707474989,
0fe476d7-98a8-4fd9-b85e-81fab81ba07b,1992-03-24,Option,Sell,RSI,Sell 1 put option,100,778273.1206994546,
3c8861fc-34e2-4521-ae49-c69598fcdab4,1992-04-02,Option,Buy,RSI,Buy 1 call option,100,-739495.9529420269,
c9f7bee3-c019-4952-9618-26c61dc1f0ff,1992-04-09,Option,Buy,RSI,Buy 1 call option,100,-613806.0051364871,
447c1ed2-28fb-47bd-a135-0566b30e9da6,1992-04-24,Option,Sell,RSI,Sell 1 put option,100,785583.0999557013,
3f881573-6862-4dfa-b5af-40290b1b3f14,1992-05-12,Option,Sell,RSI,Sell 1 put option,100,798893.0656984294,
8695cd04-4b50-44c3-a09d-6748e8cf5c00,1992-06-17,Option,Buy,RSI,Buy 1 call option,100,-618795.8422582038,
58afb813-60ac-4881-916f-5afcccdd316b,1992-06-19,Option,Buy,RSI,Buy 1 call option,100,-583375.7500152313,
076ccc71-d8ad-4d8f-8f72-516890354f59,1992-06-30,Option,Buy,RSI,Buy 1 call option,100,-735125.9171485179,
4ede4c17-1388-4a3b-bc43-672b514ecd1b,1992-07-06,Option,Sell,MAVG,Sell 2 call options,200,1594386.2012512658,
cbb59a62-0981-495c-8837-e36de65d93fa,1992-07-16,Option,Sell,RSI,Sell 1 put option,100,795933.0911546081,
f8eabb67-7bda-46b0-b3be-89a4083b2837,1992-08-03,Option,Buy,MAVG,Buy 3 call options,195,-1605173.635853975,
8fe7aa4e-419a-4813-91ee-9510f1820918,1992-08-04,Option,Sell,RSI,Sell 1 put option,100,811623.050937495,
48796ae5-0860-45d6-b71e-aac93a33910c,1992-08-26,Option,Buy,RSI,Buy 1 call option,100,-659665.7720734319,
767bc8a5-2cdf-4c0d-b3db-fa58e46d8cda,1992-09-02,Option,Buy,RSI,Buy 1 call option,100,-650436.0064185108,
376c6f03-c48c-46da-973d-0ecb6b340a9a,1992-09-09,Option,Sell,RSI,Sell 1 put option,100,791603.0370775008,
18b3a57b-3d14-4a61-b53a-e325b59e18af,1992-09-16,Option,Sell,RSI,Sell 1 put option,100,801733.0306557094,
aedfaa9f-e141-4bf8-9e90-251eb4271ba4,1992-10-06,Option,Buy,RSI,Buy 1 call option,100,-503585.956467025,
9f8c7fbe-203e-4996-b2b4-9478f12d55ae,1992-10-23,Option,Sell,RSI,Sell 1 put option,100,791893.0404963271,
20b86349-ff20-44c0-971b-30bd0484358e,1992-10-27,Option,Sell,RSI,Sell 1 put option,100,798173.0265901565,
acd5f8fb-b861-4823-87a2-acbf4e1a4514,1992-11-24,Option,Sell,RSI,Sell 1 put option,100,811603.0149014913,
da87a5d7-1279-485a-ba5c-8e8e315e075f,1992-12-01,Option,Sell,RSI,Sell 1 put option,100,823902.9793736781,
f6f3554e-6abd-4d37-bbdb-87fd7d33bb67,1992-12-22,Option,Sell,RSI,Sell 1 put option,100,844172.9420902368,
7667c116-74ea-48b0-8da7-73d82abcad8b,1993-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
52bc799b-8e98-419c-a8e3-f2a710c9182a,1992-12-29,Option,Sell,RSI,Sell 1 put option,100,837532.951237887,
c6746c32-3d61-4fa7-b145-bb162b1c8e29,1993-01-05,Option,Buy,RSI,Buy 1 call option,100,-780405.9396802261,
baaf3de4-d0e7-4c28-b14d-133e01706202,1993-01-26,Option,Sell,RSI,Sell 1 put option,100,836892.9739452249,
20b770d6-c3da-4680-8389-ddb2ea89a6ac,1993-02-04,Option,Sell,RSI,Sell 1 put option,100,850272.9413741466,
0c370705-f25c-4e91-ac6a-0a9cedd4d8f3,1993-02-12,Option,Sell,RSI,Sell 1 put option,100,851162.9385328904,
d42c3329-c090-4898-a360-dc460dc4242c,1993-02-19,Option,Buy,RSI,Buy 1 call option,100,-674235.8938867226,
f896eedf-66c1-4230-9dca-1726d4b5bad6,1993-03-04,Option,Sell,RSI,Sell 1 put option,100,853542.9138621066,
8af2a4e9-1284-4563-a37d-924fce0332f8,1993-03-26,Option,Buy,RSI,Buy 1 call option,100,-869096.0234224238,
de9dddcd-4457-420c-8b30-6bd6e886701b,1993-07-01,Option,Sell,Unemployment,Sell 1 put option,100,860744.4796262896,
9d23fd5b-198b-4c34-8060-c28afab32409,1993-04-20,Option,Sell,RSI,Sell 1 put option,100,854972.936684926,
1ce03346-5fb1-4b9f-93ac-b7b23a956446,1993-04-28,Option,Buy,RSI,Buy 1 call option,100,-736716.1371899954,
77904e94-9340-4351-9859-768d938047e4,1993-05-12,Option,Sell,RSI,Sell 1 put option,100,848742.932480705,
21f1e9e6-a557-4e82-9c09-fecb48b56d9f,1993-06-03,Option,Sell,RSI,Sell 1 put option,100,866732.8808291415,
48fa4ec6-13e6-41ba-92f0-e51d9228ec32,1993-06-11,Option,Buy,RSI,Buy 1 call option,100,-748636.1648614868,
5dd1ed52-64a4-49ab-9d3f-481f469e1a48,1993-06-17,Option,Buy,RSI,Buy 1 call option,100,-740736.0523689887,
09976734-ab8d-4eb9-a2f0-8aef1ab820ae,1993-07-01,Option,Buy,Unemployment,Buy 1 call option,100,-761227.6829657373,
fe5c3270-ce71-4a34-ba42-0938d032460f,1993-08-20,Option,Sell,RSI,Sell 1 put option,100,873582.8717046113,
781242fd-d811-4224-826c-7660205d210c,1993-08-26,Option,Sell,RSI,Sell 1 put option,100,879232.872328285,
b74c7b97-3d9e-40d9-aad4-980ed2a7f2c3,1993-09-07,Option,Sell,RSI,Sell 1 put option,100,881192.8604086695,
bba4ff6a-7b1b-46b2-a1ea-026742cc53fd,1993-10-07,Option,Sell,RSI,Sell 1 put option,100,880112.8572439809,
6fde6bd2-67b8-4dca-9537-3545150439b8,1993-11-01,Option,Sell,PE,Buy 1 call option,100,-801025.8557970262,
272812db-e5bf-4b55-b1f0-904eeb312d0c,1993-12-08,Option,Sell,RSI,Sell 1 put option,100,890382.8452319581,
724b3910-e155-45cf-b5df-c5fd9605e6cd,1994-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
6c5ed640-ddbd-436c-858f-1c6d2f7603c3,1993-12-30,Option,Sell,RSI,Sell 1 put option,100,895392.8677314003,
5f3932fb-1286-4b0a-8dcd-bae0b5d39380,1994-01-18,Option,Sell,RSI,Sell 1 put option,100,899712.8757933481,
23f52b28-05fd-457f-afe6-1ffaf1b11132,1994-02-02,Option,Sell,RSI,Sell 1 put option,100,911482.8455092161,
bf6f8c4e-e251-43cc-9881-05fae3d9cdfe,1994-02-16,Option,Buy,RSI,Buy 1 call option,100,-909896.0267718788,
3b0090f4-6d5e-452d-90ca-813577c7877b,1994-03-30,Option,Buy,RSI,Buy 1 call option,100,-873666.0334015685,
88c3eaac-7162-493c-a74d-07ec3d637af0,1994-04-04,Option,Sell,MAVG,Sell 2 call options,200,1736265.879606708,
723cf2f8-2b12-4d95-b32a-cc39fe3cc10a,1994-05-04,Option,Sell,RSI,Sell 1 put option,100,870542.888544455,
baa7d024-e9f7-4f31-aac8-3977fd092a27,1994-05-11,Option,Buy,RSI,Buy 1 call option,100,-745455.8977259368,
24d3973b-e2f6-4003-8837-e202d5f0431c,1994-05-13,Option,Buy,RSI,Buy 1 call option,100,-692436.0333160963,
e4a5cbc0-f1fd-4f83-9f62-35a69c3d1488,1994-05-25,Option,Sell,RSI,Sell 1 put option,100,872372.8811986728,
f882eaa3-32f7-4e68-b16d-dc647d6faeab,1994-05-27,Option,Sell,RSI,Sell 1 put option,100,876362.8607089849,
8c71246b-5ad4-4950-a657-4839d64b8f3e,1994-06-07,Option,Sell,RSI,Sell 1 put option,100,884042.8519771831,
cbf827bb-5746-434d-a707-ba2634b972d3,1994-06-16,Option,Sell,RSI,Sell 1 put option,100,881832.8559504664,
83499d6c-3eb9-4773-a768-6b94ab79cdfa,1994-06-28,Option,Buy,RSI,Buy 1 call option,100,-739295.9717914835,
7a6a8eed-36d2-4b90-8a8c-92a76d21c052,1994-06-30,Option,Buy,RSI,Buy 1 call option,100,-718046.0574510181,
a91dcea8-d920-499e-baa9-07b33ff8c336,1994-07-12,Option,Sell,RSI,Sell 1 put option,100,856042.9137466373,
713e7529-6314-4d47-bf62-37fbb1c14285,1994-07-27,Option,Sell,RSI,Sell 1 put option,100,865942.8882211696,
2f3b39bf-b9eb-4796-853a-f57b7af59135,1994-08-04,Option,Sell,RSI,Sell 1 put option,100,881652.8520233649,
9780bac6-9211-4e35-9102-003fffde7cf7,1994-08-12,Option,Sell,RSI,Sell 1 put option,100,876532.8649132074,
ac8b8c00-2216-4445-a5de-c15a31f8a43c,1994-08-23,Option,Sell,RSI,Sell 1 put option,100,883462.865375161,
33471291-4b9e-4ec8-9d32-d1fbbe2ee832,1994-08-26,Option,Sell,RSI,Sell 1 put option,100,899332.8793738259,
d197c948-49b8-4a32-ad12-4a3397aa9ac7,1994-09-14,Option,Buy,RSI,Buy 1 call option,100,-904866.0383911756,
c4202d1e-455e-4213-be5e-0ed2c153a6e6,1994-10-20,Option,Sell,RSI,Sell 1 put option,100,900092.8276298399,
b69cd0d6-48bc-4702-89be-06bd090c119d,1994-11-15,Option,Buy,RSI,Buy 1 call option,100,-742706.2921725842,
373d227a-e6e4-4922-a7a8-6c57d6c9ce69,1994-12-12,Option,Sell,MAVG,Sell 2 call options,200,1727065.6732775222,
cea7e1ec-e346-40c3-8180-4fdb19e9048f,1995-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
d8edfc60-1f88-44e0-a599-ce1ebd5597fb,1995-01-17,Option,Sell,RSI,Sell 1 put option,100,893292.7394108591,
b2774eb2-6b3a-4458-b2e2-932cf36f7d57,1995-02-01,Option,Buy,MAVG,Buy 3 call options,300,-1391059.553613793,
8998afa3-ea7c-43da-8e25-3314aa46e977,1995-04-06,Option,Sell,RSI,Sell 1 put option,100,974462.568216721,
e652c5b0-9b50-4134-a85a-c8df5d72d4a1,1995-05-03,Option,Sell,RSI,Sell 1 put option,100,991092.5121531246,
80d43801-8119-4b83-8964-d5143e79ed41,1995-06-15,Option,Sell,RSI,Sell 1 put option,100,1032822.428993122,
9e95663d-47b8-4c56-a2cd-8802b113fac7,1995-06-23,Option,Sell,RSI,Sell 1 put option,100,1061212.3715895484,
2f73bdca-d936-4444-a56e-272d452ff679,1995-07-12,Option,Sell,RSI,Sell 1 put option,100,1070382.3812915545,
0b4ab059-e8b4-4975-bf49-d56d5da93be0,1995-09-06,Option,Sell,RSI,Sell 1 put option,100,1091692.2676165474,
848ab305-4445-4051-8300-48eebb3b7390,1995-11-30,Option,Sell,RSI,Sell 1 put option,100,1165152.1012271796,
537cc022-3b60-490e-a6f7-6f78ac500f25,1995-12-06,Option,Sell,RSI,Sell 1 put option,100,1184062.069788132,
8fe184e8-dcf3-49b1-96b7-114203eed7e7,1996-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
d297da73-9985-46ab-9fae-32d0a2e0257e,1996-01-03,Option,Sell,RSI,Sell 1 put option,100,1187252.0559974888,
0e4c89b2-536b-4298-be3b-5bf0edb78c1e,1996-01-12,Option,Buy,RSI,Buy 1 call option,100,-862546.4833849948,
4480f01f-e3b5-4c54-8274-fa75e6b7197a,1996-01-17,Option,Buy,RSI,Buy 1 call option,100,-840876.6041518748,
c8e4c5eb-1868-4c03-af9e-8a8443617ef6,1996-01-26,Option,Sell,RSI,Sell 1 put option,100,1178262.072767977,
d5a82d28-ae5c-4aae-9573-9ccb20e5081d,1996-02-01,Option,Sell,PE,Sell 1 put option,100,1212872.019661097,
60afae05-0086-431a-baeb-2c2818f36604,1996-02-20,Option,Sell,RSI,Sell 1 put option,100,1241471.9579842035,
45d19fda-2bb5-409c-8765-3607281fb2ca,1996-03-12,Option,Buy,RSI,Buy 1 call option,100,-916546.7753461003,
e7bb68eb-24ed-47ad-9a22-6843928f1034,1996-03-26,Option,Sell,RSI,Sell 1 put option,100,1246341.958007181,
adf150e7-445d-46d7-ada4-0cb94fd0f502,1996-04-12,Option,Buy,RSI,Buy 1 call option,100,-987566.4654985955,
a536368d-e2ec-4371-bdd8-4dec5c06aa38,1996-04-26,Option,Sell,RSI,Sell 1 put option,100,1250662.044308756,
f695ebfc-ac5f-49f9-86cb-f515d461e621,1996-05-09,Option,Buy,RSI,Buy 1 call option,100,-1078686.6800978081,
ccacf81e-b7e6-4e87-b6aa-fc823d718d11,1996-06-20,Option,Buy,RSI,Buy 1 call option,100,-1084706.7775914026,
5d822c9c-8e7e-4961-9248-48360e537785,1996-07-03,Option,Sell,RSI,Sell 1 put option,100,1294351.856274843,
238585ef-bf8f-492e-8b51-7b4bbb0dfa49,1996-07-10,Option,Buy,RSI,Buy 1 call option,100,-793686.3547154643,
23be731c-0e4f-4577-8883-276b32719207,1996-07-25,Option,Buy,RSI,Buy 1 call option,100,-425146.80217671284,
9a1bf801-b5f7-4acc-aaaa-8aa4db83cab0,1996-08-06,Option,Sell,RSI,Sell 1 put option,100,1270781.8491599902,
d6bdb120-72e9-45b0-bef2-8368bd6cade1,1996-08-13,Option,Sell,MAVG,Sell 2 call options,200,2603803.547754032,
722242a5-7161-4759-94db-5ab885189d17,1996-09-04,Option,Buy,RSI,Buy 1 call option,100,-261786.47765359667,
6b0215bc-f829-4639-9b0b-ce3dcd84f60e,1996-09-12,Option,Buy,MAVG,Buy 3 call options,261,-1310056.1880933063,
35cf9c6d-9d96-4382-aa0e-8991e3f93a96,1996-09-17,Option,Sell,RSI,Sell 1 put option,100,1314491.7368478095,
b6e3516f-da89-4451-81a6-e60e06bacf96,1996-10-03,Option,Sell,RSI,Sell 1 put option,100,1344091.6857274938,
dce5e0f7-5083-4aa3-b95b-fa8dfc92ac37,1996-10-15,Option,Sell,RSI,Sell 1 put option,100,1357131.620377641,
eae8179a-b4de-4add-9d2a-4340b8bd8e02,1996-10-25,Option,Sell,RSI,Sell 1 put option,100,1354791.5615188966,
b47ba81f-dded-433d-a6fb-b359503c10ce,1996-11-08,Option,Sell,RSI,Sell 1 put option,100,1402561.5213015678,
fa9b8367-306e-46c2-a00f-1c40cc84b18c,1997-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
fe961ea8-8aeb-48bb-9a50-cd7a6ff2e54a,1997-01-17,Option,Sell,RSI,Sell 1 put option,100,1474561.458123129,
5759c162-3e86-4f0f-b3d3-f1e4a9721350,1997-02-12,Option,Sell,RSI,Sell 1 put option,100,1511001.241052504,
e0cb827b-2ab5-48c1-ae72-2975738311b9,1997-02-20,Option,Sell,RSI,Sell 1 put option,100,1556741.1789135889,
9a5ac2e2-83e8-4143-bffc-591571383b45,1997-02-26,Option,Sell,RSI,Sell 1 put option,100,1556111.1674096768,
46136180-edd3-412e-9e04-77ff04b02b86,1997-03-06,Option,Buy,RSI,Buy 1 call option,100,-1135947.0530587623,
8469c055-c4ea-4112-80c3-ebc06eada7bc,1997-03-26,Option,Buy,RSI,Buy 1 call option,100,-649217.1496121865,
d99166c1-5bf4-405c-92bb-637d279c6bc8,1997-04-01,Option,Buy,RSI,Buy 1 call option,100,-186507.119662971,
31a7d703-9fb6-47ce-82b4-2050016e0a2f,1997-04-11,Option,Buy,RSI,Buy 1 call option,100,3052.413582648438,
30b17bfe-451a-4658-be00-a9fb9f3f308d,1997-04-29,Option,Sell,RSI,Sell 1 put option,100,1489571.0458574917,
6d4ce302-429e-42ce-9cf0-ec838c88379c,1997-06-03,Option,Sell,RSI,Sell 1 put option,100,1634780.9671327905,
1c47fd9f-d687-4cde-931b-7a3ec59a00db,1997-06-10,Option,Sell,RSI,Sell 1 put option,100,1652920.8605724846,
5b9c1f62-1cc7-4f61-adba-879212aaf8ed,1997-06-13,Option,Sell,RSI,Sell 1 put option,100,1687770.8362018822,
8b51e9a2-2e02-4f17-bbba-bb1829b23703,1997-07-09,Option,Sell,RSI,Sell 1 put option,100,1716230.6307735946,
227e1a98-29bf-4705-b558-b256d13c70d3,1997-08-05,Option,Sell,RSI,Sell 1 put option,100,1803520.6920348422,
0a0b6f81-3687-48c2-8669-3879b48144b4,1997-08-15,Option,Buy,RSI,Buy 1 call option,100,-1806087.092767656,
8f0cebdb-8405-4e8c-bae9-021e24839ee0,1997-10-01,Option,Sell,RSI,Sell 1 put option,100,1817200.6095446788,
bd85f448-6e0b-46ee-bb7d-026a23f33655,1997-10-09,Option,Sell,RSI,Sell 1 put option,100,1869590.5176297096,
20848add-babc-4848-9aa3-8d032cacb8c3,1997-10-16,Option,Sell,RSI,Sell 1 put option,100,1855170.5697896678,
e1e8b62b-ae92-4b8c-8403-86e6a1eba564,1997-10-29,Option,Buy,RSI,Buy 1 call option,100,-1467696.8505545193,
864a5388-5170-46f7-9502-d1f54a6ac901,1997-11-28,Option,Sell,RSI,Sell 1 put option,100,1829350.3926125139,
3dab235f-f997-47a5-8f11-de2f1f9d2514,1997-12-04,Option,Sell,RSI,Sell 1 put option,100,1876460.3134950101,
1caab088-4af1-4c97-a35b-3bbbf5d93ea2,1997-12-10,Option,Sell,RSI,Sell 1 put option,100,1875060.315111896,
60f883f1-90e5-4671-a699-647657f961b6,1997-12-23,Option,Buy,RSI,Buy 1 call option,100,-427807.31905967434,
115b90aa-15e7-4781-a650-3a186c3569a1,1998-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
b131fbb6-7a40-4e7b-82a5-beaf4f338d9f,1998-01-08,Option,Sell,RSI,Sell 1 put option,100,1842110.2100993802,
5882ce64-2621-413d-8604-34758f16f6d5,1998-02-04,Option,Sell,RSI,Sell 1 put option,100,1919660.084158415,
56162649-e108-44cf-b9bb-ac48013766c2,1998-02-06,Option,Sell,RSI,Sell 1 put option,100,1915660.1294573394,
e8871562-ea9a-4b62-82e9-e45af1d972f4,1998-02-27,Option,Sell,RSI,Sell 1 put option,100,1998470.0545209404,
aac787e1-2365-4424-83d5-6457bc4f1093,1998-03-12,Option,Sell,RSI,Sell 1 put option,100,2018439.9483071885,
c2614b11-a51d-4a4b-9adc-ece287a13e7b,1998-03-18,Option,Sell,RSI,Sell 1 put option,100,2027670.0162674806,
22f2b65d-f949-49fe-a766-f4514faccc38,1998-03-20,Option,Sell,RSI,Sell 1 put option,100,2038829.9252765537,
4e7c34de-603b-400c-ba06-a9cd823c6e08,1998-04-02,Option,Sell,RSI,Sell 1 put option,100,2057939.8210031309,
3613c2f5-df5d-4c5e-baa7-33f216821f73,1998-04-24,Option,Sell,RSI,Sell 1 put option,100,2089469.7247456026,
b1b5e3f8-b302-42db-844a-ad7f00cd67cd,1998-05-28,Option,Buy,RSI,Buy 1 call option,100,-2154807.5644834246,
e803ee08-33d0-4b73-adef-246b12526cc0,1998-06-05,Option,Buy,RSI,Buy 1 call option,100,-2165387.2879856266,
b164eb81-56c8-45b6-a017-88b38e674d94,1998-07-01,Option,Sell,RSI,Sell 1 put option,100,2165789.958355903,
d4f77da5-47fc-4977-86ad-a72cd8df076f,1998-07-30,Option,Buy,RSI,Buy 1 call option,100,-2225947.460935302,
cf38e467-8547-491b-b916-02cd8a32af52,1998-08-12,Option,Buy,RSI,Buy 1 call option,100,-1498787.9007618874,
a1a5ce3f-ba0a-4b03-ae41-269a77af8a06,1998-09-02,Option,Buy,RSI,Buy 1 call option,100,-242487.7379853094,
c1321564-4f8e-4631-b15c-2c2991439940,1998-10-09,Option,Buy,RSI,Buy 1 call option,100,1375821.7008946775,
fd64cb33-cfdd-4349-ac27-ae04746c7876,1998-10-21,Option,Sell,RSI,Sell 1 put option,100,1959959.6703909435,
d1259819-4fc1-4ed0-8979-31da7fd7046a,1998-11-25,Option,Sell,RSI,Sell 1 put option,100,2134159.32864969,
1cf5c9ec-41be-4eca-8821-c14e62281c51,1999-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
bbc2b6ad-8379-4c68-ad8f-e28b5190f180,1999-02-02,Option,Sell,RSI,Sell 1 put option,100,2362268.9751040842,
0a685a35-6c22-41c2-8c8c-9649029b99d3,1999-04-08,Option,Sell,RSI,Sell 1 put option,100,2535328.728326881,
2ef325af-96d6-4677-a6b7-2a25511414f0,1999-05-05,Option,Sell,RSI,Sell 1 put option,100,2511478.8552843845,
3ed0f4e5-1623-477a-9185-b7bc8251d391,1999-05-27,Option,Buy,RSI,Buy 1 call option,100,-1980988.24968501,
bc36dbed-974b-442c-871c-70b249f425a9,1999-07-01,Option,Sell,RSI,Sell 1 put option,100,2626648.867158103,
81c959ad-15a7-460b-ac98-82cb023579fe,1999-07-08,Option,Sell,RSI,Sell 1 put option,100,2669138.769444983,
d09107d4-2fca-438b-92d5-29692c33614c,1999-07-27,Option,Buy,RSI,Buy 1 call option,100,-2656748.0068115424,
87199901-c4a4-476a-accf-d94b4091abd8,1999-08-25,Option,Sell,RSI,Sell 1 put option,100,2588338.5679437337,
41f62ae1-3f42-430f-a700-48f57b132e89,1999-09-23,Option,Buy,RSI,Buy 1 call option,100,-1358687.871223423,
7fe29963-686e-486d-babf-bf6dc6a3a6ff,1999-10-05,Option,Buy,RSI,Buy 1 call option,100,-916418.1539674947,
472445ff-ab43-4621-bbc9-e98ba3b099f6,1999-10-12,Option,Sell,RSI,Sell 1 put option,100,2546488.585869335,
b1172da9-9d1c-4dc7-bc25-50cf436da8ff,1999-11-02,Option,Sell,RSI,Sell 1 put option,100,2590898.730013127,
96de0d50-4a17-430c-a965-cdf0d16c5e1e,1999-11-17,Option,Sell,RSI,Sell 1 put option,100,2700548.5088771572,
e8efe4f1-d89a-4c82-a308-b39ebc629a63,1999-11-23,Option,Buy,MAVG,Buy 3 call options,285,-7944398.111983316,
d7ba64fc-f26b-45c1-86c4-64251f5bad1e,2000-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
483926d1-72e8-45e2-8ab4-aeb6cfc5a8c0,2000-01-20,Option,Sell,RSI,Sell 1 put option,100,2728078.306751888,
9f1e81db-6a7f-4f3b-af3c-3193211d844d,2000-01-26,Option,Buy,RSI,Buy 1 call option,100,-2583378.7429765426,
4f69cd47-1944-4f85-a4c7-cfbc9925abdc,2000-02-23,Option,Buy,RSI,Buy 1 call option,100,-2192988.9656631276,
8c0e6337-d7d7-4134-8e6e-407e54072d94,2000-03-23,Option,Sell,RSI,Sell 1 put option,100,2850118.1240772014,
5050d210-8d8d-4a96-b39b-42482f00bac7,2000-04-18,Option,Buy,RSI,Buy 1 call option,100,-1587278.0980537625,
41b26f00-891c-41e3-82b3-b823c1a99fc7,2000-05-01,Option,Sell,PE,Buy 1 call option,100,-2787128.279945916,
6fdd4318-0be5-4c5e-b6e9-817e0fe943a0,2000-05-02,Option,Sell,RSI,Sell 1 put option,100,2706278.3283965844,
6465a2a2-66b4-4144-a604-5d1124f007b9,2000-05-11,Option,Buy,RSI,Buy 1 call option,100,-1640078.4252681038,
5d28a9ec-89f8-420d-b317-ab4aa3ce408e,2000-05-31,Option,Buy,RSI,Buy 1 call option,100,-1836058.247547811,
40dbbd56-ac16-43ff-b601-7f28d68e3614,2000-06-01,Option,Sell,MAVG,Sell 2 call options,196,5390564.932140041,
4be2062e-871e-42b0-b93e-e32604a90d55,2000-06-08,Option,Buy,MAVG,Buy 3 call options,168,-4217352.3358758725,
98c69fcb-b7f6-4312-8089-7d78e7f54caf,2000-06-08,Option,Sell,RSI,Sell 1 put option,100,2768698.119803721,
1df3ef91-2253-457c-bc8e-4457aa0676b5,2000-08-01,Option,Buy,RSI,Buy 1 call option,100,-2826418.186829677,
b5910376-f334-45f3-9806-7cb8dad55e2c,2000-08-15,Option,Sell,RSI,Sell 1 put option,100,2852138.399082519,
afc8e6af-7145-477b-a122-3e52899c5978,2000-08-31,Option,Sell,RSI,Sell 1 put option,100,2877828.4426493603,
162c9ff3-d67a-42c0-aaa8-a77481338297,2000-09-05,Option,Sell,RSI,Sell 1 put option,100,2913178.4489553175,
127d923d-814e-429f-bd71-c264f9718902,2000-10-13,Option,Buy,RSI,Buy 1 call option,100,-2618208.033653749,
e9629be9-287d-4053-842a-0f321d64c7a0,2000-10-17,Option,Sell,MAVG,Sell 2 call options,200,5391677.558617469,
126e411b-d3c8-420c-b106-28636d51eca6,2000-10-19,Option,Buy,RSI,Buy 1 call option,100,-2603998.064561551,
792f11f2-d865-4668-91f6-7cb7308a7a98,2000-11-02,Option,Sell,RSI,Sell 1 put option,100,2626658.5436656345,
23c26c44-adfa-4d6f-98d8-414d802ce310,2000-11-10,Option,Sell,RSI,Sell 1 put option,100,2586438.667735621,
6d1c5c0e-28c1-49fb-a6cf-b314fb76b051,2000-11-21,Option,Buy,RSI,Buy 1 call option,100,-2562828.0065343813,
de1f614a-bd1c-47fc-b1ef-fb1df734727d,2001-03-01,Option,Sell,Unemployment,Sell 1 put option,100,2368753.567869368,
b75d997b-932e-4733-9fae-1a804f6c104f,2000-12-21,Option,Buy,RSI,Buy 1 call option,100,-2457987.639452191,
f38cf106-2675-45ec-9ec9-c081bddf7e9a,2000-12-26,Option,Buy,RSI,Buy 1 call option,100,-2527767.6330072056,
28240bdd-db40-4c0c-8903-8ff4b10475da,2001-01-05,Option,Sell,RSI,Sell 1 put option,100,2520289.3714771615,
f6336f8e-7ea8-429a-9053-ba2581b2c351,2001-01-23,Option,Sell,RSI,Sell 1 put option,100,2545899.026617186,
6df850d5-7e18-40cb-89df-aa6e7cfdd4c3,2001-01-31,Option,Sell,RSI,Sell 1 put option,100,2610228.940431259,
365b31db-3c80-46eb-ab0e-7315796d3c26,2001-02-15,Option,Buy,RSI,Buy 1 call option,100,-2606507.886206247,
e87bf525-1dd4-4dd8-abfe-3cbb09da87f0,2001-02-21,Option,Buy,RSI,Buy 1 call option,100,-2193867.8826371855,
2cff77af-3702-4a9c-8356-04a5a37888ad,2001-03-01,Option,Buy,Unemployment,Buy 1 call option,100,-2164391.1599674886,
aefffc17-6354-4f27-b7de-c12c9d1769dc,2001-03-14,Option,Buy,RSI,Buy 1 call option,100,-1762028.0876409356,
1e4ee997-116f-4f53-9153-8d51777a5e59,2001-03-16,Option,Buy,RSI,Buy 1 call option,100,-1583178.6980959391,
7b62b9f6-a3f6-456d-9847-64c99e9add1f,2001-03-20,Option,Buy,RSI,Buy 1 call option,100,-1780628.545171561,
6abcd7bc-bf6c-4122-89dc-ccac9f66135b,2001-03-22,Option,Buy,RSI,Buy 1 call option,100,-1185408.3910597067,
35bdd914-e379-4780-bed6-e35d96eb3605,2001-04-19,Option,Sell,RSI,Sell 1 put option,100,1978449.3344940501,
12db9057-e585-494e-84ba-a4a78162a0f7,2001-05-01,Option,Sell,PE,Sell 1 put option,100,2114529.3283034074,
aec37638-0963-41e7-a3cb-a1823a75b129,2001-05-10,Option,Sell,RSI,Sell 1 put option,100,2242219.3175384523,
ea92bca9-9af7-4405-b76a-5b37fbba5a75,2001-05-23,Option,Sell,RSI,Sell 1 put option,100,2403389.2693749974,
88e50d3d-a07c-49ab-8576-2974e5b0b2b5,2001-05-29,Option,Sell,RSI,Sell 1 put option,100,2329439.3108856236,
