Date,Open,High,Low
05/05/1950,18.219999,18.219999,18.219999
08/05/1950,18.33,18.33,18.27
09/05/1950,18.27,18.27,18.27
10/05/1950,18.290001,18.290001,18.290001
11/05/1950,18.290001,18.290001,18.290001
12/05/1950,18.18,18.18,18.18
15/05/1950,18.200001,18.26,18.200001
16/05/1950,18.440001,18.440001,18.440001
17/05/1950,18.52,18.52,18.52
18/05/1950,18.559999,18.559999,18.559999
19/05/1950,18.68,18.68,18.68
22/05/1950,18.709999,18.709999,18.6
23/05/1950,18.709999,18.709999,18.709999
24/05/1950,18.690001,18.690001,18.690001
25/05/1950,18.690001,18.690001,18.690001
26/05/1950,18.67,18.67,18.67
29/05/1950,18.65,18.719999,18.65
31/05/1950,18.780001,18.780001,18.780001
01/06/1950,18.77,18.77,18.77
02/06/1950,18.790001,18.790001,18.790001
05/06/1950,18.6,18.6,18.6
06/06/1950,18.879999,18.879999,18.879999
07/06/1950,18.93,18.93,18.93
08/06/1950,19.139999,19.139999,19.139999
09/06/1950,19.26,19.26,19.26
12/06/1950,19.4,19.4,19.4
13/06/1950,19.25,19.25,19.25
14/06/1950,18.98,18.98,18.98
15/06/1950,18.93,18.93,18.93
16/06/1950,18.969999,18.969999,18.969999
19/06/1950,18.92,18.92,18.92
20/06/1950,18.83,18.83,18.83
21/06/1950,19,19,19
22/06/1950,19.16,19.16,19.16
23/06/1950,19.139999,19.139999,19.139999
26/06/1950,18.110001,18.110001,18.110001
27/06/1950,17.91,17.91,17.91
28/06/1950,18.110001,18.110001,18.110001
29/06/1950,17.440001,17.440001,17.440001
30/06/1950,17.690001,17.690001,17.690001
03/07/1950,17.639999,17.639999,17.639999
05/07/1950,17.809999,17.809999,17.809999
06/07/1950,17.91,17.91,17.91
07/07/1950,17.67,17.67,17.67
10/07/1950,17.59,17.59,17.59
11/07/1950,17.32,17.32,17.32
12/07/1950,16.870001,16.870001,16.870001
13/07/1950,16.690001,16.690001,16.690001
14/07/1950,16.870001,16.870001,16.870001
17/07/1950,16.68,16.68,16.68
18/07/1950,17.059999,17.059999,17.059999
19/07/1950,17.360001,17.360001,17.360001
20/07/1950,17.610001,17.610001,17.610001
21/07/1950,17.59,17.59,17.59
24/07/1950,17.48,17.48,17.48
25/07/1950,17.23,17.23,17.23
26/07/1950,17.27,17.27,17.27
27/07/1950,17.5,17.5,17.5
28/07/1950,17.690001,17.690001,17.690001
31/07/1950,17.84,17.84,17.84
01/08/1950,18.02,18.02,18.02
02/08/1950,17.950001,17.950001,17.950001
03/08/1950,17.99,17.99,17.99
04/08/1950,18.139999,18.139999,18.139999
07/08/1950,18.41,18.41,18.41
08/08/1950,18.459999,18.459999,18.459999
09/08/1950,18.610001,18.610001,18.610001
10/08/1950,18.48,18.48,18.48
11/08/1950,18.280001,18.280001,18.280001
14/08/1950,18.290001,18.290001,18.290001
15/08/1950,18.32,18.32,18.32
16/08/1950,18.34,18.34,18.34
17/08/1950,18.540001,18.540001,18.540001
18/08/1950,18.68,18.68,18.68
21/08/1950,18.700001,18.700001,18.700001
22/08/1950,18.68,18.68,18.68
23/08/1950,18.82,18.82,18.82
24/08/1950,18.790001,18.790001,18.790001
25/08/1950,18.540001,18.540001,18.540001
28/08/1950,18.530001,18.530001,18.530001
29/08/1950,18.540001,18.540001,18.540001
30/08/1950,18.43,18.43,18.43
31/08/1950,18.42,18.42,18.42
01/09/1950,18.549999,18.549999,18.549999
05/09/1950,18.68,18.68,18.68
06/09/1950,18.540001,18.540001,18.540001
07/09/1950,18.59,18.59,18.59
08/09/1950,18.75,18.75,18.75
11/09/1950,18.610001,18.610001,18.610001
12/09/1950,18.870001,18.870001,18.870001
13/09/1950,19.09,19.09,19.09
14/09/1950,19.18,19.18,19.18
15/09/1950,19.290001,19.290001,19.290001
18/09/1950,19.370001,19.370001,19.370001
19/09/1950,19.309999,19.309999,19.309999
20/09/1950,19.209999,19.209999,19.209999
21/09/1950,19.370001,19.370001,19.370001
22/09/1950,19.440001,19.440001,19.440001
25/09/1950,19.42,19.42,19.42
26/09/1950,19.139999,19.139999,19.139999
27/09/1950,19.41,19.41,19.41
28/09/1950,19.42,19.42,19.42
29/09/1950,19.450001,19.450001,19.450001
02/10/1950,19.690001,19.690001,19.690001
03/10/1950,19.66,19.66,19.66
04/10/1950,20,20,20
05/10/1950,19.889999,19.889999,19.889999
06/10/1950,20.120001,20.120001,20.120001
09/10/1950,20.16,20.16,20
10/10/1950,19.780001,19.780001,19.780001
11/10/1950,19.860001,19.860001,19.860001
13/10/1950,19.85,19.85,19.85
16/10/1950,19.709999,19.709999,19.709999
17/10/1950,19.889999,19.889999,19.889999
18/10/1950,20.01,20.01,20.01
19/10/1950,20.02,20.02,20.02
20/10/1950,19.959999,19.959999,19.959999
23/10/1950,20.01,20.01,19.959999
24/10/1950,20.08,20.08,20.08
25/10/1950,20.049999,20.049999,20.049999
26/10/1950,19.610001,19.610001,19.610001
27/10/1950,19.77,19.77,19.77
30/10/1950,19.790001,19.790001,19.610001
31/10/1950,19.530001,19.530001,19.530001
01/11/1950,19.559999,19.559999,19.559999
02/11/1950,19.73,19.73,19.73
03/11/1950,19.85,19.85,19.85
06/11/1950,19.780001,19.780001,19.360001
08/11/1950,19.559999,19.559999,19.559999
09/11/1950,19.790001,19.790001,19.790001
10/11/1950,19.940001,19.940001,19.940001
13/11/1950,20.01,20.01,20.01
14/11/1950,19.860001,19.860001,19.860001
15/11/1950,19.82,19.82,19.82
16/11/1950,19.719999,19.719999,19.719999
17/11/1950,19.860001,19.860001,19.860001
20/11/1950,19.950001,19.950001,19.93
21/11/1950,19.879999,19.879999,19.879999
22/11/1950,20.16,20.16,20.16
24/11/1950,20.32,20.32,20.32
27/11/1950,20.280001,20.280001,20.18
28/11/1950,19.559999,19.559999,19.559999
29/11/1950,19.370001,19.370001,19.370001
30/11/1950,19.51,19.51,19.51
01/12/1950,19.66,19.66,19.66
04/12/1950,19.540001,19.540001,19
05/12/1950,19.309999,19.309999,19.309999
06/12/1950,19.450001,19.450001,19.450001
07/12/1950,19.4,19.4,19.4
08/12/1950,19.4,19.4,19.4
11/12/1950,19.5,19.719999,19.5
12/12/1950,19.68,19.68,19.68
13/12/1950,19.67,19.67,19.67
14/12/1950,19.43,19.43,19.43
15/12/1950,19.33,19.33,19.33
18/12/1950,19.639999,19.85,19.639999
19/12/1950,19.959999,19.959999,19.959999
20/12/1950,19.969999,19.969999,19.969999
21/12/1950,19.98,19.98,19.98
22/12/1950,20.07,20.07,20.07
26/12/1950,19.92,19.92,19.92
27/12/1950,20.299999,20.299999,20.299999
28/12/1950,20.379999,20.379999,20.379999
29/12/1950,20.43,20.43,20.43
02/01/1951,20.41,20.77,20.41
03/01/1951,20.690001,20.690001,20.690001
04/01/1951,20.870001,20.870001,20.870001
05/01/1951,20.870001,20.870001,20.870001
08/01/1951,20.879999,21,20.879999
09/01/1951,21.120001,21.120001,21.120001
10/01/1951,20.85,20.85,20.85
11/01/1951,21.190001,21.190001,21.190001
12/01/1951,21.110001,21.110001,21.110001
15/01/1951,21.1,21.299999,21.1
16/01/1951,21.459999,21.459999,21.459999
17/01/1951,21.549999,21.549999,21.549999
18/01/1951,21.4,21.4,21.4
19/01/1951,21.360001,21.360001,21.360001
22/01/1951,21.41,21.41,21.18
23/01/1951,21.26,21.26,21.26
24/01/1951,21.16,21.16,21.16
25/01/1951,21.030001,21.030001,21.030001
26/01/1951,21.26,21.26,21.26
29/01/1951,21.530001,21.67,21.530001
30/01/1951,21.74,21.74,21.74
31/01/1951,21.66,21.66,21.66
01/02/1951,21.77,21.77,21.77
02/02/1951,21.959999,21.959999,21.959999
05/02/1951,22.08,22.200001,22.08
06/02/1951,22.120001,22.120001,22.120001
07/02/1951,21.99,21.99,21.99
08/02/1951,22.09,22.09,22.09
09/02/1951,22.17,22.17,22.17
13/02/1951,22.209999,22.209999,22.18
14/02/1951,22.120001,22.120001,22.120001
15/02/1951,22,22,22
16/02/1951,22.129999,22.129999,22.129999
19/02/1951,22.15,22.15,21.83
20/02/1951,21.790001,21.790001,21.790001
21/02/1951,21.860001,21.860001,21.860001
23/02/1951,21.92,21.92,21.92
26/02/1951,21.959999,21.959999,21.93
27/02/1951,21.76,21.76,21.76
28/02/1951,21.799999,21.799999,21.799999
01/03/1951,21.85,21.85,21.85
02/03/1951,21.93,21.93,21.93
05/03/1951,21.940001,21.940001,21.790001
06/03/1951,21.790001,21.790001,21.790001
07/03/1951,21.860001,21.860001,21.860001
08/03/1951,21.950001,21.950001,21.950001
09/03/1951,21.950001,21.950001,21.950001
12/03/1951,21.91,21.91,21.700001
13/03/1951,21.41,21.41,21.41
14/03/1951,21.25,21.25,21.25
15/03/1951,21.290001,21.290001,21.290001
16/03/1951,21.639999,21.639999,21.639999
19/03/1951,21.67,21.67,21.559999
20/03/1951,21.52,21.52,21.52
21/03/1951,21.639999,21.639999,21.639999
22/03/1951,21.73,21.73,21.73
26/03/1951,21.469999,21.530001,21.469999
27/03/1951,21.51,21.51,21.51
28/03/1951,21.26,21.26,21.26
29/03/1951,21.33,21.33,21.33
30/03/1951,21.48,21.48,21.48
02/04/1951,21.4,21.4,21.32
03/04/1951,21.26,21.26,21.26
04/04/1951,21.4,21.4,21.4
05/04/1951,21.690001,21.690001,21.690001
06/04/1951,21.719999,21.719999,21.719999
09/04/1951,21.68,21.68,21.68
10/04/1951,21.65,21.65,21.65
11/04/1951,21.639999,21.639999,21.639999
12/04/1951,21.83,21.83,21.83
13/04/1951,22.09,22.09,22.09
16/04/1951,22.200001,22.200001,22.040001
17/04/1951,22.09,22.09,22.09
18/04/1951,22.129999,22.129999,22.129999
19/04/1951,22.040001,22.040001,22.040001
20/04/1951,22.040001,22.040001,22.040001
23/04/1951,22.049999,22.049999,22.049999
24/04/1951,21.959999,21.959999,21.959999
25/04/1951,21.969999,21.969999,21.969999
26/04/1951,22.16,22.16,22.16
27/04/1951,22.389999,22.389999,22.389999
30/04/1951,22.43,22.43,22.43
01/05/1951,22.530001,22.530001,22.530001
02/05/1951,22.620001,22.620001,22.620001
03/05/1951,22.809999,22.809999,22.809999
04/05/1951,22.77,22.77,22.77
07/05/1951,22.690001,22.690001,22.629999
08/05/1951,22.610001,22.610001,22.610001
09/05/1951,22.639999,22.639999,22.639999
10/05/1951,22.51,22.51,22.51
11/05/1951,22.33,22.33,22.33
14/05/1951,22.219999,22.219999,22.18
15/05/1951,21.76,21.76,21.76
16/05/1951,21.690001,21.690001,21.690001
17/05/1951,21.91,21.91,21.91
18/05/1951,21.51,21.51,21.51
21/05/1951,21.549999,21.549999,21.459999
22/05/1951,21.360001,21.360001,21.360001
23/05/1951,21.16,21.16,21.16
24/05/1951,21.049999,21.049999,21.049999
25/05/1951,21.030001,21.030001,21.030001
28/05/1951,21.08,21.209999,21.08
29/05/1951,21.35,21.35,21.35
31/05/1951,21.52,21.52,21.52
01/06/1951,21.48,21.48,21.48
04/06/1951,21.24,21.24,21.24
05/06/1951,21.33,21.33,21.33
06/06/1951,21.48,21.48,21.48
07/06/1951,21.559999,21.559999,21.559999
08/06/1951,21.49,21.49,21.49
11/06/1951,21.610001,21.610001,21.610001
12/06/1951,21.52,21.52,21.52
13/06/1951,21.549999,21.549999,21.549999
14/06/1951,21.84,21.84,21.84
15/06/1951,22.040001,22.040001,22.040001
18/06/1951,22.049999,22.049999,22.049999
19/06/1951,22.02,22.02,22.02
20/06/1951,21.91,21.91,21.91
21/06/1951,21.780001,21.780001,21.780001
22/06/1951,21.549999,21.549999,21.549999
25/06/1951,21.290001,21.290001,21.290001
26/06/1951,21.299999,21.299999,21.299999
27/06/1951,21.370001,21.370001,21.370001
28/06/1951,21.1,21.1,21.1
29/06/1951,20.959999,20.959999,20.959999
02/07/1951,21.1,21.1,21.1
03/07/1951,21.23,21.23,21.23
05/07/1951,21.639999,21.639999,21.639999
06/07/1951,21.639999,21.639999,21.639999
09/07/1951,21.73,21.73,21.73
10/07/1951,21.629999,21.629999,21.629999
11/07/1951,21.68,21.68,21.68
12/07/1951,21.799999,21.799999,21.799999
13/07/1951,21.98,21.98,21.98
16/07/1951,21.73,21.73,21.73
17/07/1951,21.92,21.92,21.92
18/07/1951,21.879999,21.879999,21.879999
19/07/1951,21.84,21.84,21.84
20/07/1951,21.879999,21.879999,21.879999
23/07/1951,22.1,22.1,22.1
24/07/1951,22.440001,22.440001,22.440001
25/07/1951,22.32,22.32,22.32
26/07/1951,22.469999,22.469999,22.469999
27/07/1951,22.530001,22.530001,22.530001
30/07/1951,22.629999,22.629999,22.629999
31/07/1951,22.4,22.4,22.4
01/08/1951,22.51,22.51,22.51
02/08/1951,22.82,22.82,22.82
03/08/1951,22.85,22.85,22.85
06/08/1951,23.01,23.01,23.01
07/08/1951,23.030001,23.030001,23.030001
08/08/1951,22.93,22.93,22.93
09/08/1951,22.84,22.84,22.84
10/08/1951,22.790001,22.790001,22.790001
13/08/1951,22.799999,22.799999,22.799999
14/08/1951,22.700001,22.700001,22.700001
15/08/1951,22.790001,22.790001,22.790001
16/08/1951,22.870001,22.870001,22.870001
17/08/1951,22.940001,22.940001,22.940001
20/08/1951,22.93,22.93,22.93
21/08/1951,22.83,22.83,22.83
22/08/1951,22.75,22.75,22.75
23/08/1951,22.9,22.9,22.9
24/08/1951,22.879999,22.879999,22.879999
27/08/1951,22.85,22.85,22.85
28/08/1951,22.9,22.9,22.9
29/08/1951,23.08,23.08,23.08
30/08/1951,23.24,23.24,23.24
31/08/1951,23.280001,23.280001,23.280001
04/09/1951,23.280001,23.280001,23.280001
05/09/1951,23.42,23.42,23.42
06/09/1951,23.469999,23.469999,23.469999
07/09/1951,23.530001,23.530001,23.530001
10/09/1951,23.620001,23.620001,23.620001
11/09/1951,23.5,23.5,23.5
12/09/1951,23.6,23.6,23.6
13/09/1951,23.709999,23.709999,23.709999
14/09/1951,23.690001,23.690001,23.690001
17/09/1951,23.620001,23.620001,23.620001
18/09/1951,23.59,23.59,23.59
19/09/1951,23.59,23.59,23.59
20/09/1951,23.57,23.57,23.57
21/09/1951,23.4,23.4,23.4
24/09/1951,23.299999,23.299999,23.299999
25/09/1951,23.379999,23.379999,23.379999
26/09/1951,23.4,23.4,23.4
27/09/1951,23.27,23.27,23.27
28/09/1951,23.26,23.26,23.26
01/10/1951,23.469999,23.469999,23.469999
02/10/1951,23.639999,23.639999,23.639999
03/10/1951,23.790001,23.790001,23.790001
04/10/1951,23.719999,23.719999,23.719999
05/10/1951,23.780001,23.780001,23.780001
08/10/1951,23.77,23.77,23.75
09/10/1951,23.65,23.65,23.65
10/10/1951,23.610001,23.610001,23.610001
11/10/1951,23.700001,23.700001,23.700001
15/10/1951,23.799999,23.85,23.799999
16/10/1951,23.77,23.77,23.77
17/10/1951,23.690001,23.690001,23.690001
18/10/1951,23.67,23.67,23.67
19/10/1951,23.32,23.32,23.32
22/10/1951,23.129999,23.129999,22.75
23/10/1951,22.84,22.84,22.84
24/10/1951,23.030001,23.030001,23.030001
25/10/1951,22.959999,22.959999,22.959999
26/10/1951,22.809999,22.809999,22.809999
29/10/1951,22.450001,22.690001,22.450001
30/10/1951,22.66,22.66,22.66
31/10/1951,22.940001,22.940001,22.940001
01/11/1951,23.1,23.1,23.1
02/11/1951,22.93,22.93,22.93
05/11/1951,22.74,22.82,22.74
07/11/1951,22.49,22.49,22.49
08/11/1951,22.469999,22.469999,22.469999
09/11/1951,22.75,22.75,22.75
13/11/1951,22.889999,22.889999,22.790001
14/11/1951,22.85,22.85,22.85
15/11/1951,22.84,22.84,22.84
16/11/1951,22.82,22.82,22.82
19/11/1951,22.84,22.84,22.73
20/11/1951,22.68,22.68,22.68
21/11/1951,22.639999,22.639999,22.639999
23/11/1951,22.4,22.4,22.4
26/11/1951,22.299999,22.43,22.299999
27/11/1951,22.66,22.66,22.66
28/11/1951,22.610001,22.610001,22.610001
29/11/1951,22.67,22.67,22.67
30/11/1951,22.879999,22.879999,22.879999
03/12/1951,22.940001,23.01,22.940001
04/12/1951,23.139999,23.139999,23.139999
05/12/1951,23.07,23.07,23.07
06/12/1951,23.34,23.34,23.34
07/12/1951,23.379999,23.379999,23.379999
10/12/1951,23.41,23.42,23.41
11/12/1951,23.299999,23.299999,23.299999
12/12/1951,23.370001,23.370001,23.370001
13/12/1951,23.389999,23.389999,23.389999
14/12/1951,23.370001,23.370001,23.370001
17/12/1951,23.360001,23.41,23.360001
18/12/1951,23.49,23.49,23.49
19/12/1951,23.57,23.57,23.57
20/12/1951,23.57,23.57,23.57
21/12/1951,23.51,23.51,23.51
24/12/1951,23.530001,23.540001,23.530001
26/12/1951,23.440001,23.440001,23.440001
27/12/1951,23.65,23.65,23.65
28/12/1951,23.690001,23.690001,23.690001
31/12/1951,23.690001,23.77,23.690001
02/01/1952,23.799999,23.799999,23.799999
03/01/1952,23.879999,23.879999,23.879999
04/01/1952,23.92,23.92,23.92
07/01/1952,23.940001,23.940001,23.91
08/01/1952,23.82,23.82,23.82
09/01/1952,23.74,23.74,23.74
10/01/1952,23.860001,23.860001,23.860001
11/01/1952,23.98,23.98,23.98
14/01/1952,24.059999,24.16,24.059999
15/01/1952,24.059999,24.059999,24.059999
16/01/1952,24.09,24.09,24.09
17/01/1952,24.200001,24.200001,24.200001
18/01/1952,24.25,24.25,24.25
21/01/1952,24.33,24.459999,24.33
22/01/1952,24.66,24.66,24.66
23/01/1952,24.540001,24.540001,24.540001
24/01/1952,24.559999,24.559999,24.559999
25/01/1952,24.549999,24.549999,24.549999
28/01/1952,24.59,24.610001,24.59
29/01/1952,24.57,24.57,24.57
30/01/1952,24.23,24.23,24.23
31/01/1952,24.139999,24.139999,24.139999
01/02/1952,24.299999,24.299999,24.299999
04/02/1952,24.41,24.41,24.120001
05/02/1952,24.110001,24.110001,24.110001
06/02/1952,24.18,24.18,24.18
07/02/1952,24.110001,24.110001,24.110001
08/02/1952,24.24,24.24,24.24
11/02/1952,24.25,24.25,24.110001
13/02/1952,23.92,23.92,23.92
14/02/1952,23.870001,23.870001,23.870001
15/02/1952,23.860001,23.860001,23.860001
18/02/1952,23.84,23.84,23.74
19/02/1952,23.360001,23.360001,23.360001
20/02/1952,23.09,23.09,23.09
21/02/1952,23.16,23.16,23.16
25/02/1952,23.360001,23.360001,23.23
26/02/1952,23.15,23.15,23.15
27/02/1952,23.18,23.18,23.18
28/02/1952,23.290001,23.290001,23.290001
29/02/1952,23.26,23.26,23.26
03/03/1952,23.280001,23.290001,23.280001
04/03/1952,23.68,23.68,23.68
05/03/1952,23.709999,23.709999,23.709999
06/03/1952,23.690001,23.690001,23.690001
07/03/1952,23.719999,23.719999,23.719999
10/03/1952,23.77,23.77,23.6
11/03/1952,23.620001,23.620001,23.620001
12/03/1952,23.73,23.73,23.73
13/03/1952,23.75,23.75,23.75
14/03/1952,23.75,23.75,23.75
17/03/1952,23.83,23.92,23.83
18/03/1952,23.870001,23.870001,23.870001
19/03/1952,23.82,23.82,23.82
20/03/1952,23.889999,23.889999,23.889999
21/03/1952,23.93,23.93,23.93
24/03/1952,23.940001,23.940001,23.93
25/03/1952,23.790001,23.790001,23.790001
26/03/1952,23.780001,23.780001,23.780001
27/03/1952,23.99,23.99,23.99
28/03/1952,24.18,24.18,24.18
31/03/1952,24.34,24.370001,24.34
01/04/1952,24.18,24.18,24.18
02/04/1952,24.120001,24.120001,24.120001
03/04/1952,24.120001,24.120001,24.120001
04/04/1952,24.02,24.02,24.02
07/04/1952,24,24,23.799999
08/04/1952,23.91,23.91,23.91
09/04/1952,23.940001,23.940001,23.940001
10/04/1952,24.110001,24.110001,24.110001
14/04/1952,24.15,24.15,23.950001
15/04/1952,23.65,23.65,23.65
16/04/1952,23.58,23.58,23.58
17/04/1952,23.41,23.41,23.41
18/04/1952,23.5,23.5,23.5
21/04/1952,23.51,23.690001,23.51
22/04/1952,23.58,23.58,23.58
23/04/1952,23.48,23.48,23.48
24/04/1952,23.43,23.43,23.43
25/04/1952,23.540001,23.540001,23.540001
28/04/1952,23.58,23.58,23.549999
29/04/1952,23.49,23.49,23.49
30/04/1952,23.32,23.32,23.32
01/05/1952,23.17,23.17,23.17
02/05/1952,23.559999,23.559999,23.559999
05/05/1952,23.59,23.66,23.59
06/05/1952,23.67,23.67,23.67
07/05/1952,23.809999,23.809999,23.809999
08/05/1952,23.860001,23.860001,23.860001
09/05/1952,23.84,23.84,23.84
12/05/1952,23.799999,23.799999,23.75
13/05/1952,23.780001,23.780001,23.780001
14/05/1952,23.68,23.68,23.68
15/05/1952,23.6,23.6,23.6
16/05/1952,23.559999,23.559999,23.559999
19/05/1952,23.559999,23.610001,23.559999
20/05/1952,23.74,23.74,23.74
21/05/1952,23.780001,23.780001,23.780001
22/05/1952,23.91,23.91,23.91
23/05/1952,23.889999,23.889999,23.889999
26/05/1952,23.889999,23.940001,23.889999
27/05/1952,23.879999,23.879999,23.879999
28/05/1952,23.84,23.84,23.84
29/05/1952,23.860001,23.860001,23.860001
02/06/1952,23.799999,23.799999,23.799999
03/06/1952,23.780001,23.780001,23.780001
04/06/1952,23.950001,23.950001,23.950001
05/06/1952,24.1,24.1,24.1
06/06/1952,24.26,24.26,24.26
09/06/1952,24.370001,24.370001,24.370001
10/06/1952,24.23,24.23,24.23
11/06/1952,24.309999,24.309999,24.309999
12/06/1952,24.309999,24.309999,24.309999
13/06/1952,24.370001,24.370001,24.370001
16/06/1952,24.299999,24.299999,24.299999
17/06/1952,24.33,24.33,24.33
18/06/1952,24.43,24.43,24.43
19/06/1952,24.51,24.51,24.51
20/06/1952,24.59,24.59,24.59
23/06/1952,24.559999,24.559999,24.559999
24/06/1952,24.6,24.6,24.6
25/06/1952,24.66,24.66,24.66
26/06/1952,24.75,24.75,24.75
27/06/1952,24.83,24.83,24.83
30/06/1952,24.959999,24.959999,24.959999
01/07/1952,25.120001,25.120001,25.120001
02/07/1952,25.059999,25.059999,25.059999
03/07/1952,25.049999,25.049999,25.049999
07/07/1952,24.969999,24.969999,24.969999
08/07/1952,24.959999,24.959999,24.959999
09/07/1952,24.860001,24.860001,24.860001
10/07/1952,24.809999,24.809999,24.809999
11/07/1952,24.98,24.98,24.98
14/07/1952,25.030001,25.030001,25.030001
15/07/1952,25.16,25.16,25.16
16/07/1952,25.16,25.16,25.16
17/07/1952,25.049999,25.049999,25.049999
18/07/1952,24.85,24.85,24.85
21/07/1952,24.950001,24.950001,24.950001
22/07/1952,25,25,25
23/07/1952,25.110001,25.110001,25.110001
24/07/1952,25.24,25.24,25.24
25/07/1952,25.16,25.16,25.16
28/07/1952,25.200001,25.200001,25.200001
29/07/1952,25.26,25.26,25.26
30/07/1952,25.370001,25.370001,25.370001
31/07/1952,25.4,25.4,25.4
01/08/1952,25.450001,25.450001,25.450001
04/08/1952,25.43,25.43,25.43
05/08/1952,25.459999,25.459999,25.459999
06/08/1952,25.440001,25.440001,25.440001
07/08/1952,25.52,25.52,25.52
08/08/1952,25.549999,25.549999,25.549999
11/08/1952,25.52,25.52,25.52
12/08/1952,25.309999,25.309999,25.309999
13/08/1952,25.280001,25.280001,25.280001
14/08/1952,25.280001,25.280001,25.280001
15/08/1952,25.200001,25.200001,25.200001
18/08/1952,24.940001,24.940001,24.940001
19/08/1952,24.889999,24.889999,24.889999
20/08/1952,24.950001,24.950001,24.950001
21/08/1952,24.98,24.98,24.98
22/08/1952,24.99,24.99,24.99
25/08/1952,24.870001,24.870001,24.870001
26/08/1952,24.83,24.83,24.83
27/08/1952,24.940001,24.940001,24.940001
28/08/1952,24.969999,24.969999,24.969999
29/08/1952,25.030001,25.030001,25.030001
02/09/1952,25.15,25.15,25.15
03/09/1952,25.25,25.25,25.25
04/09/1952,25.24,25.24,25.24
05/09/1952,25.209999,25.209999,25.209999
08/09/1952,25.110001,25.110001,25.110001
09/09/1952,24.860001,24.860001,24.860001
10/09/1952,24.690001,24.690001,24.690001
11/09/1952,24.719999,24.719999,24.719999
12/09/1952,24.709999,24.709999,24.709999
15/09/1952,24.450001,24.450001,24.450001
16/09/1952,24.530001,24.530001,24.530001
17/09/1952,24.58,24.58,24.58
18/09/1952,24.51,24.51,24.51
19/09/1952,24.57,24.57,24.57
22/09/1952,24.59,24.59,24.59
23/09/1952,24.700001,24.700001,24.700001
24/09/1952,24.790001,24.790001,24.790001
25/09/1952,24.809999,24.809999,24.809999
26/09/1952,24.73,24.73,24.73
29/09/1952,24.68,24.68,24.68
30/09/1952,24.540001,24.540001,24.540001
01/10/1952,24.48,24.48,24.48
02/10/1952,24.52,24.52,24.52
03/10/1952,24.5,24.5,24.5
06/10/1952,24.440001,24.440001,24.440001
07/10/1952,24.4,24.4,24.4
08/10/1952,24.58,24.58,24.58
09/10/1952,24.57,24.57,24.57
10/10/1952,24.549999,24.549999,24.549999
14/10/1952,24.48,24.48,24.48
15/10/1952,24.059999,24.059999,24.059999
16/10/1952,23.91,23.91,23.91
17/10/1952,24.200001,24.200001,24.200001
20/10/1952,24.129999,24.129999,24.129999
21/10/1952,24.07,24.07,24.07
22/10/1952,23.799999,23.799999,23.799999
23/10/1952,23.870001,23.870001,23.870001
24/10/1952,24.030001,24.030001,24.030001
27/10/1952,24.09,24.09,24.09
28/10/1952,24.129999,24.129999,24.129999
29/10/1952,24.15,24.15,24.15
30/10/1952,24.15,24.15,24.15
31/10/1952,24.52,24.52,24.52
03/11/1952,24.6,24.6,24.6
05/11/1952,24.67,24.67,24.67
06/11/1952,24.77,24.77,24.77
07/11/1952,24.780001,24.780001,24.780001
10/11/1952,24.77,24.77,24.77
12/11/1952,24.65,24.65,24.65
13/11/1952,24.709999,24.709999,24.709999
14/11/1952,24.75,24.75,24.75
17/11/1952,24.799999,24.799999,24.799999
18/11/1952,25.16,25.16,25.16
19/11/1952,25.33,25.33,25.33
20/11/1952,25.280001,25.280001,25.280001
21/11/1952,25.27,25.27,25.27
24/11/1952,25.42,25.42,25.42
25/11/1952,25.360001,25.360001,25.360001
26/11/1952,25.52,25.52,25.52
28/11/1952,25.66,25.66,25.66
01/12/1952,25.68,25.68,25.68
02/12/1952,25.74,25.74,25.74
03/12/1952,25.709999,25.709999,25.709999
04/12/1952,25.610001,25.610001,25.610001
05/12/1952,25.620001,25.620001,25.620001
08/12/1952,25.76,25.76,25.76
09/12/1952,25.93,25.93,25.93
10/12/1952,25.98,25.98,25.98
11/12/1952,25.959999,25.959999,25.959999
12/12/1952,26.040001,26.040001,26.040001
15/12/1952,26.040001,26.040001,26.040001
16/12/1952,26.07,26.07,26.07
17/12/1952,26.040001,26.040001,26.040001
18/12/1952,26.030001,26.030001,26.030001
19/12/1952,26.15,26.15,26.15
22/12/1952,26.299999,26.299999,26.299999
23/12/1952,26.190001,26.190001,26.190001
24/12/1952,26.209999,26.209999,26.209999
26/12/1952,26.25,26.25,26.25
29/12/1952,26.4,26.4,26.4
30/12/1952,26.59,26.59,26.59
31/12/1952,26.57,26.57,26.57
02/01/1953,26.540001,26.540001,26.540001
05/01/1953,26.66,26.66,26.66
06/01/1953,26.48,26.48,26.48
07/01/1953,26.370001,26.370001,26.370001
08/01/1953,26.33,26.33,26.33
09/01/1953,26.08,26.08,26.08
12/01/1953,25.860001,25.860001,25.860001
13/01/1953,26.02,26.02,26.02
14/01/1953,26.08,26.08,26.08
15/01/1953,26.129999,26.129999,26.129999
16/01/1953,26.02,26.02,26.02
19/01/1953,26.01,26.01,26.01
20/01/1953,26.139999,26.139999,26.139999
21/01/1953,26.09,26.09,26.09
22/01/1953,26.120001,26.120001,26.120001
23/01/1953,26.07,26.07,26.07
26/01/1953,26.02,26.02,26.02
27/01/1953,26.049999,26.049999,26.049999
28/01/1953,26.129999,26.129999,26.129999
29/01/1953,26.200001,26.200001,26.200001
30/01/1953,26.379999,26.379999,26.379999
